transaction_id,customer_id,branch_id,transaction_date,transaction_type,channel,amount,status,is_fraud_flag,currency
ACB-TXN00000236,ACB-C011131,ACB-BR077,2025-12-02,POS Purchase,ATM,30.93,Completed,0,USD
ACB-TXN00000237,ACB-C014721,ACB-BR075,2024-10-31,Transfer,ATM,3953.88,Completed,0,USD
ACB-TXN00000238,ACB-C003416,ACB-BR049,2025-10-12,Bill Payment,Mobile App,638.41,Reversed,0,USD
ACB-TXN00000239,ACB-C013327,ACB-BR059,2025-10-23,Withdrawal,Mobile App,125.1,Completed,0,USD
ACB-TXN00000240,ACB-C011925,ACB-BR056,2024-05-15,POS Purchase,Mobile App,72.49,Completed,0,USD
ACB-TXN00000241,ACB-C013126,ACB-BR070,2023-04-16,ATM Withdrawal,,200.0,Completed,0,USD
ACB-TXN00000242,ACB-C014188,ACB-BR049,2024-06-27,POS Purchase,Online Banking,112.12,Completed,0,USD
ACB-TXN00000243,ACB-C004798,ACB-BR018,2024-11-06,Withdrawal,Online Banking,84.6,Completed,0,USD
ACB-TXN00000244,ACB-C010168,ACB-BR005,2024-11-02,Direct Deposit,Online Banking,4052.35,Completed,0,USD
ACB-TXN00000245,ACB-C003824,ACB-BR016,2025-02-27,Bill Payment,Telephone,176.85,Completed,0,USD
ACB-TXN00000246,ACB-C004522,ACB-BR016,2024-10-28,POS Purchase,Online Banking,139.3,Completed,0,USD
ACB-TXN00000247,ACB-C008915,ACB-BR044,2025-07-09,Deposit,Branch,2304.55,Completed,0,USD
ACB-TXN00000248,ACB-C014963,ACB-BR019,2025-03-28,Withdrawal,ATM,192.58,Completed,0,USD
ACB-TXN00000249,ACB-C000969,ACB-BR027,2025-01-31,Deposit,Branch,1052.54,Completed,0,USD
ACB-TXN00000250,ACB-C003827,ACB-BR020,2025-07-31,Bill Payment,Mobile App,701.7,Completed,0,USD
ACB-TXN00000251,ACB-C002503,ACB-BR067,2025-10-25,Withdrawal,,43.9,Completed,0,USD
ACB-TXN00000252,ACB-C014456,ACB-BR014,2025-02-28,Withdrawal,Mobile App,121.83,Completed,0,USD
ACB-TXN00000253,ACB-C010866,ACB-BR022,2026-02-24,Transfer,Mobile App,5719.2,Completed,0,USD
ACB-TXN00000254,ACB-C004753,ACB-BR036,2023-01-05,Bill Payment,Mobile App,262.37,Completed,0,USD
ACB-TXN00000255,ACB-C004564,ACB-BR056,2023-04-21,Deposit,Online Banking,1696.29,Completed,0,USD
ACB-TXN00000256,ACB-C012882,ACB-BR060,2024-12-23,Withdrawal,Online Banking,97.03,Pending,0,USD
ACB-TXN00000257,ACB-C000943,ACB-BR017,2024-11-21,POS Purchase,ATM,81.44,Completed,0,USD
ACB-TXN00000258,ACB-C009267,ACB-BR037,2023-05-18,POS Purchase,Mobile App,60.0,Completed,0,USD
ACB-TXN00000259,ACB-C009251,ACB-BR011,2023-09-27,POS Purchase,Mobile App,23.39,Completed,0,USD
ACB-TXN00000260,ACB-C013025,ACB-BR046,2025-03-21,POS Purchase,ATM,60.14,Completed,0,USD
ACB-TXN00000261,ACB-C011279,ACB-BR060,2025-09-07,Deposit,Online Banking,524.42,Completed,0,USD
ACB-TXN00000262,ACB-C004057,ACB-BR029,2025-05-19,Withdrawal,,144.06,Completed,0,USD
ACB-TXN00000263,ACB-C007494,ACB-BR012,2024-06-18,POS Purchase,Mobile App,49.3,Completed,0,USD
ACB-TXN00000264,ACB-C009539,ACB-BR003,2024-06-07,Transfer,Online Banking,3816.95,Completed,0,USD
ACB-TXN00000265,ACB-C013865,ACB-BR012,2024-06-24,Transfer,Branch,1983.38,Completed,0,USD
ACB-TXN00000266,ACB-C014513,ACB-BR061,2024-03-15,POS Purchase,Mobile App,43.36,Completed,0,USD
ACB-TXN00000267,ACB-C011648,ACB-BR010,2025-04-28,Withdrawal,,196.43,Completed,0,USD
ACB-TXN00000268,ACB-C013550,ACB-BR001,2024-04-04,ATM Withdrawal,Mobile App,200.0,Completed,0,USD
ACB-TXN00000269,ACB-C009139,ACB-BR019,2023-12-06,POS Purchase,Mobile App,41.18,Completed,0,USD
ACB-TXN00000270,ACB-C004058,ACB-BR077,2025-08-14,Deposit,Mobile App,576.39,Completed,0,USD
ACB-TXN00000271,ACB-C006299,ACB-BR069,2023-03-16,Bill Payment,Online Banking,241.97,Completed,0,USD
ACB-TXN00000272,ACB-C010433,ACB-BR064,2025-01-22,Transfer,,1606.81,Completed,0,USD
ACB-TXN00000273,ACB-C000020,ACB-BR047,2025-04-21,Withdrawal,Online Banking,481.02,Completed,0,USD
ACB-TXN00000274,ACB-C011579,ACB-BR076,2023-08-08,ATM Withdrawal,Mobile App,80.0,Completed,0,USD
ACB-TXN00000275,ACB-C007461,ACB-BR043,2024-06-06,Withdrawal,Branch,89.17,Completed,0,USD
ACB-TXN00000276,ACB-C005584,ACB-BR052,2025-06-08,Transfer,,715.82,Completed,0,USD
ACB-TXN00000277,ACB-C008104,ACB-BR056,2024-12-28,Bill Payment,Branch,159.9,Completed,0,USD
ACB-TXN00000278,ACB-C007208,ACB-BR052,2024-01-31,POS Purchase,Branch,46.1,Completed,0,USD
ACB-TXN00000279,ACB-C010262,ACB-BR078,2024-05-29,Bill Payment,ATM,192.27,Completed,0,USD
ACB-TXN00000280,ACB-C006890,ACB-BR068,2024-06-02,Withdrawal,ATM,59.57,Completed,0,USD
ACB-TXN00000281,ACB-C007490,ACB-BR008,2023-12-30,Deposit,Online Banking,4196.87,Completed,0,USD
ACB-TXN00000282,ACB-C005472,ACB-BR042,2023-03-28,Withdrawal,Mobile App,57.1,Completed,0,USD
ACB-TXN00000283,ACB-C002853,ACB-BR027,2023-05-06,Withdrawal,Mobile App,262.58,Pending,0,USD
ACB-TXN00000284,ACB-C001055,ACB-BR035,2024-08-20,POS Purchase,Online Banking,219.63,Completed,0,USD
ACB-TXN00000285,ACB-C014690,ACB-BR015,2023-11-06,POS Purchase,Telephone,78.67,Completed,0,USD
ACB-TXN00000286,ACB-C001174,ACB-BR026,2023-06-29,Deposit,Online Banking,272.14,Completed,0,USD
ACB-TXN00000287,ACB-C013015,ACB-BR079,2025-11-10,POS Purchase,Online Banking,19.33,Completed,0,USD
ACB-TXN00000288,ACB-C014007,ACB-BR078,2025-06-02,Direct Deposit,Mobile App,5222.57,Completed,0,USD
ACB-TXN00000289,ACB-C011904,ACB-BR050,2025-06-26,Deposit,Online Banking,931.49,Completed,0,USD
ACB-TXN00000290,ACB-C004803,ACB-BR074,2024-05-27,POS Purchase,Mobile App,21.17,Completed,0,USD
ACB-TXN00000291,ACB-C004743,ACB-BR038,2025-07-22,Withdrawal,Branch,180.27,Completed,0,USD
ACB-TXN00000292,ACB-C003915,ACB-BR009,2023-07-24,Deposit,Mobile App,1137.51,Failed,0,USD
ACB-TXN00000293,ACB-C010884,ACB-BR067,2025-01-25,Transfer,Branch,373.43,Completed,0,USD
ACB-TXN00000294,ACB-C013862,ACB-BR036,2023-10-09,POS Purchase,Telephone,24.95,Completed,0,USD
ACB-TXN00000295,ACB-C013736,ACB-BR048,2023-04-14,Transfer,ATM,1121.42,Completed,0,USD
ACB-TXN00000296,ACB-C001167,ACB-BR004,2024-05-26,Deposit,Online Banking,801.46,Completed,0,USD
ACB-TXN00000297,ACB-C003236,ACB-BR080,2024-10-29,ATM Withdrawal,Branch,300.0,Completed,0,USD
ACB-TXN00000298,ACB-C002936,ACB-BR037,2023-06-19,Bill Payment,Online Banking,350.21,Completed,0,USD
ACB-TXN00000299,ACB-C005893,ACB-BR048,2026-03-22,Transfer,ATM,429.65,Completed,0,USD
ACB-TXN00000300,ACB-C003724,ACB-BR025,2023-07-09,POS Purchase,Online Banking,14.58,Completed,0,USD
ACB-TXN00000301,ACB-C008730,ACB-BR031,2026-03-16,Wire Transfer,Online Banking,7819.6,Completed,0,USD
ACB-TXN00000302,ACB-C001947,ACB-BR012,2025-12-16,Transfer,Telephone,1572.66,Completed,0,USD
ACB-TXN00000303,ACB-C007013,ACB-BR010,2024-12-12,Transfer,,184.27,Completed,0,USD
ACB-TXN00000304,ACB-C004405,ACB-BR050,2023-02-14,Bill Payment,Online Banking,304.37,Completed,0,USD
ACB-TXN00000305,ACB-C005762,ACB-BR033,2024-11-27,Deposit,Mobile App,1296.6,Completed,0,USD
ACB-TXN00000306,ACB-C000092,ACB-BR036,2025-04-17,POS Purchase,Branch,106.72,Completed,0,USD
ACB-TXN00000307,ACB-C007764,ACB-BR050,2025-02-05,Bill Payment,Branch,494.21,Completed,0,USD
ACB-TXN00000308,ACB-C003405,ACB-BR063,2023-07-27,Bill Payment,Online Banking,174.71,Completed,0,USD
ACB-TXN00000309,ACB-C014398,ACB-BR030,2024-04-27,Deposit,Branch,23.51,Completed,0,USD
ACB-TXN00000310,ACB-C000661,ACB-BR001,2024-04-03,POS Purchase,Telephone,322.41,Completed,0,USD
ACB-TXN00000311,ACB-C013416,ACB-BR034,2024-10-10,Direct Deposit,Mobile App,4341.55,Completed,0,USD
ACB-TXN00000312,ACB-C004028,ACB-BR069,2026-01-25,Deposit,Mobile App,782.57,Completed,0,USD
ACB-TXN00000313,ACB-C012658,ACB-BR058,2024-10-16,ATM Withdrawal,Branch,60.0,Completed,0,USD
ACB-TXN00000314,ACB-C002055,ACB-BR046,2023-04-12,POS Purchase,Branch,80.87,Pending,0,USD
ACB-TXN00000315,ACB-C002134,ACB-BR008,2026-01-17,POS Purchase,Mobile App,129.83,Completed,0,USD
ACB-TXN00000316,ACB-C004937,ACB-BR064,2023-06-29,POS Purchase,Online Banking,31.83,Completed,0,USD
ACB-TXN00000317,ACB-C001675,ACB-BR019,2024-06-22,POS Purchase,Mobile App,77.69,Completed,0,USD
ACB-TXN00000318,ACB-C003845,ACB-BR056,2024-01-20,ATM Withdrawal,ATM,500.0,Completed,0,USD
ACB-TXN00000319,ACB-C011506,ACB-BR025,2024-01-16,Withdrawal,Online Banking,495.91,Completed,0,USD
ACB-TXN00000320,ACB-C005079,ACB-BR031,2024-01-16,Wire Transfer,Branch,830.66,Completed,0,USD
ACB-TXN00000321,ACB-C007077,ACB-BR035,2026-02-26,Deposit,Online Banking,742.17,Completed,0,USD
ACB-TXN00000322,ACB-C013456,ACB-BR041,2025-10-22,Deposit,Online Banking,2366.45,Completed,0,USD
ACB-TXN00000323,ACB-C002577,ACB-BR034,2025-09-01,Deposit,Mobile App,1821.31,Completed,0,USD
ACB-TXN00000324,ACB-C013322,ACB-BR009,2025-05-16,Withdrawal,Online Banking,59.15,Completed,0,USD
ACB-TXN00000325,ACB-C011973,ACB-BR059,2025-04-21,POS Purchase,Telephone,76.68,Completed,0,USD
ACB-TXN00000326,ACB-C007339,ACB-BR009,2024-02-24,Bill Payment,Online Banking,197.91,Reversed,0,USD
ACB-TXN00000327,ACB-C008329,ACB-BR056,2024-01-17,Bill Payment,Branch,127.25,Completed,0,USD
ACB-TXN00000328,ACB-C013049,ACB-BR063,2025-09-30,Bill Payment,Mobile App,87.08,Completed,1,USD
ACB-TXN00000329,ACB-C009521,ACB-BR046,2023-04-08,Transfer,Telephone,187.14,Completed,0,USD
ACB-TXN00000330,ACB-C000356,ACB-BR027,2024-07-25,Transfer,Online Banking,107.8,Completed,0,USD
ACB-TXN00000331,ACB-C003446,ACB-BR035,2023-09-21,Withdrawal,Mobile App,72.4,Completed,0,USD
ACB-TXN00000332,ACB-C006018,ACB-BR033,2024-02-29,POS Purchase,Mobile App,28.16,Completed,0,USD
ACB-TXN00000333,ACB-C002729,ACB-BR051,2024-02-23,POS Purchase,Mobile App,96.09,Completed,0,USD
ACB-TXN00000334,ACB-C002640,ACB-BR069,2026-01-27,Transfer,Online Banking,493.25,Reversed,0,USD
ACB-TXN00000335,ACB-C007921,ACB-BR062,2023-07-16,Withdrawal,Mobile App,162.38,Pending,0,USD
ACB-TXN00000336,ACB-C002077,ACB-BR072,2023-01-04,Deposit,ATM,2583.12,Completed,0,USD
ACB-TXN00000337,ACB-C014954,ACB-BR076,2025-04-03,ATM Withdrawal,Mobile App,80.0,Completed,0,USD
ACB-TXN00000338,ACB-C000005,ACB-BR014,2023-03-25,Withdrawal,Branch,91.52,Completed,0,USD
ACB-TXN00000339,ACB-C006132,ACB-BR047,2025-11-01,ATM Withdrawal,Mobile App,200.0,Completed,0,USD
ACB-TXN00000340,ACB-C001465,ACB-BR040,2023-06-08,POS Purchase,Branch,164.13,Completed,0,USD
ACB-TXN00000341,ACB-C012641,ACB-BR051,2025-10-02,Bill Payment,ATM,402.67,Completed,0,USD
ACB-TXN00000342,ACB-C006728,ACB-BR001,2023-03-30,Wire Transfer,Branch,5821.43,Completed,0,USD
ACB-TXN00000343,ACB-C010359,ACB-BR025,2023-03-20,POS Purchase,Mobile App,5.24,Completed,0,USD
ACB-TXN00000344,ACB-C001043,ACB-BR079,2025-01-14,Withdrawal,Mobile App,228.15,Completed,0,USD
ACB-TXN00000345,ACB-C000934,ACB-BR004,2023-11-06,Bill Payment,Mobile App,175.68,Completed,0,USD
ACB-TXN00000346,ACB-C005343,ACB-BR061,2023-09-17,ATM Withdrawal,Branch,60.0,Completed,0,USD
ACB-TXN00000347,ACB-C000983,ACB-BR054,2023-06-16,POS Purchase,Mobile App,73.8,Completed,0,USD
ACB-TXN00000348,ACB-C013309,ACB-BR046,2025-12-18,POS Purchase,Mobile App,100.2,Completed,0,USD
ACB-TXN00000349,ACB-C001683,ACB-BR060,2024-07-01,Bill Payment,Branch,230.29,Completed,0,USD
ACB-TXN00000350,ACB-C009374,ACB-BR070,2024-12-16,Deposit,Branch,760.6,Completed,0,USD
ACB-TXN00000351,ACB-C008210,ACB-BR032,2025-07-29,Bill Payment,Telephone,304.73,Completed,0,USD
ACB-TXN00000352,ACB-C008601,ACB-BR009,2024-08-28,Bill Payment,Mobile App,126.01,Completed,0,USD
ACB-TXN00000353,ACB-C008157,ACB-BR063,2025-04-12,Withdrawal,Branch,126.01,Completed,0,USD
ACB-TXN00000354,ACB-C001863,ACB-BR011,2025-01-11,POS Purchase,Branch,101.2,Completed,0,USD
ACB-TXN00000355,ACB-C010068,ACB-BR006,2023-02-12,POS Purchase,Mobile App,22.12,Completed,0,USD
ACB-TXN00000356,ACB-C012270,ACB-BR063,2024-11-14,Wire Transfer,ATM,40531.11,Completed,0,USD
ACB-TXN00000357,ACB-C000899,ACB-BR038,2023-09-29,Bill Payment,Online Banking,475.07,Completed,0,USD
ACB-TXN00000358,ACB-C011721,ACB-BR058,2025-08-26,POS Purchase,ATM,103.59,Completed,0,USD
ACB-TXN00000359,ACB-C010370,ACB-BR026,2023-02-08,POS Purchase,,29.17,Completed,0,USD
ACB-TXN00000360,ACB-C012867,ACB-BR067,2024-01-05,POS Purchase,Branch,134.19,Completed,0,USD
ACB-TXN00000361,ACB-C006534,ACB-BR066,2024-12-20,POS Purchase,Online Banking,55.64,Completed,0,USD
ACB-TXN00000362,ACB-C013914,ACB-BR015,2025-05-29,Deposit,Mobile App,3957.98,Completed,0,USD
ACB-TXN00000363,ACB-C012184,ACB-BR056,2023-07-15,Withdrawal,Online Banking,175.42,Completed,0,USD
ACB-TXN00000364,ACB-C000710,ACB-BR021,2023-08-20,Deposit,Mobile App,1009.46,Failed,0,USD
ACB-TXN00000365,ACB-C006375,ACB-BR041,2024-08-16,Withdrawal,Online Banking,122.71,Completed,0,USD
ACB-TXN00000366,ACB-C003006,ACB-BR040,2024-03-17,Bill Payment,Online Banking,334.85,Completed,0,USD
ACB-TXN00000367,ACB-C010116,ACB-BR001,2024-10-10,POS Purchase,Mobile App,44.57,Completed,0,USD
ACB-TXN00000368,ACB-C007779,ACB-BR048,2025-10-28,Transfer,Branch,12737.09,Completed,0,USD
ACB-TXN00000369,ACB-C009464,ACB-BR058,2024-02-01,Withdrawal,Online Banking,140.79,Completed,0,USD
ACB-TXN00000370,ACB-C004694,ACB-BR055,2023-04-02,POS Purchase,Mobile App,88.05,Completed,0,USD
ACB-TXN00000371,ACB-C010165,ACB-BR079,2024-10-01,POS Purchase,ATM,501.5,Completed,0,USD
ACB-TXN00000372,ACB-C001747,ACB-BR045,2023-01-13,Transfer,Online Banking,111.21,Completed,0,USD
ACB-TXN00000373,ACB-C012063,ACB-BR006,2025-09-18,Bill Payment,Branch,158.36,Reversed,0,USD
ACB-TXN00000374,ACB-C010162,ACB-BR023,2025-09-08,POS Purchase,Online Banking,154.15,Completed,0,USD
ACB-TXN00000375,ACB-C001530,ACB-BR074,2025-01-20,Wire Transfer,Branch,5528.97,Completed,0,USD
ACB-TXN00000376,ACB-C001310,ACB-BR055,2023-09-10,Withdrawal,Online Banking,283.89,Completed,0,USD
ACB-TXN00000377,ACB-C013749,ACB-BR006,2024-03-28,Withdrawal,Mobile App,157.64,Completed,0,USD
ACB-TXN00000378,ACB-C007140,ACB-BR067,2023-03-24,POS Purchase,ATM,123.49,Completed,0,USD
ACB-TXN00000379,ACB-C007412,ACB-BR058,2025-05-26,Withdrawal,Online Banking,16.03,Completed,0,USD
ACB-TXN00000380,ACB-C004698,ACB-BR015,2023-06-07,POS Purchase,Online Banking,171.88,Completed,0,USD
ACB-TXN00000381,ACB-C000467,ACB-BR063,2023-01-23,Wire Transfer,Online Banking,11671.92,Pending,0,USD
ACB-TXN00000382,ACB-C012602,ACB-BR017,2023-11-10,Withdrawal,Mobile App,43.29,Completed,0,USD
ACB-TXN00000383,ACB-C009549,ACB-BR029,2023-10-14,POS Purchase,Online Banking,70.57,Completed,0,USD
ACB-TXN00000384,ACB-C006162,ACB-BR021,2023-08-11,Transfer,Mobile App,331.47,Completed,0,USD
ACB-TXN00000385,ACB-C011879,ACB-BR008,2025-04-02,Deposit,Telephone,445.46,Completed,0,USD
ACB-TXN00000386,ACB-C005679,ACB-BR008,2026-01-30,POS Purchase,Mobile App,118.25,Completed,0,USD
ACB-TXN00000387,ACB-C003415,ACB-BR066,2025-07-22,Deposit,Online Banking,1090.84,Completed,0,USD
ACB-TXN00000388,ACB-C013834,ACB-BR064,2024-08-11,Bill Payment,Mobile App,437.55,Completed,0,USD
ACB-TXN00000389,ACB-C008606,ACB-BR037,2024-11-25,Deposit,Mobile App,2485.98,Completed,0,USD
ACB-TXN00000390,ACB-C001069,ACB-BR016,2024-02-16,POS Purchase,Mobile App,20.14,Completed,0,USD
ACB-TXN00000391,ACB-C001841,ACB-BR009,2025-07-30,Deposit,Branch,1897.6,Completed,0,USD
ACB-TXN00000392,ACB-C013975,ACB-BR004,2023-08-14,Withdrawal,Mobile App,811.9,Reversed,0,USD
ACB-TXN00000393,ACB-C014076,ACB-BR018,2024-08-01,Deposit,Mobile App,1639.55,Completed,0,USD
ACB-TXN00000394,ACB-C008000,ACB-BR015,2025-07-04,POS Purchase,ATM,62.56,Completed,0,USD
ACB-TXN00000395,ACB-C000373,ACB-BR072,2024-05-04,Bill Payment,Mobile App,374.02,Completed,0,USD
ACB-TXN00000396,ACB-C014930,ACB-BR002,2023-11-14,Withdrawal,Online Banking,122.13,Completed,0,USD
ACB-TXN00000397,ACB-C010370,ACB-BR023,2023-03-31,POS Purchase,Branch,50.42,Completed,0,USD
ACB-TXN00000398,ACB-C002790,ACB-BR005,2024-08-03,Bill Payment,ATM,295.76,Completed,0,USD
ACB-TXN00000399,ACB-C007633,ACB-BR052,2024-05-18,POS Purchase,Online Banking,33.58,Completed,0,USD
ACB-TXN00000400,ACB-C013612,ACB-BR079,2023-06-19,POS Purchase,Branch,126.8,Completed,0,USD
ACB-TXN00000401,ACB-C004053,ACB-BR070,2023-09-16,Wire Transfer,Branch,23339.78,Completed,1,USD
ACB-TXN00000402,ACB-C014621,ACB-BR001,2025-06-27,Deposit,ATM,1274.5,Completed,0,USD
ACB-TXN00000403,ACB-C014513,ACB-BR050,2024-07-31,POS Purchase,Online Banking,104.27,Completed,0,USD
ACB-TXN00000404,ACB-C012462,ACB-BR002,2024-05-24,Bill Payment,Online Banking,556.67,Completed,0,USD
ACB-TXN00000405,ACB-C009683,ACB-BR041,2023-06-28,Wire Transfer,Online Banking,4111.46,Completed,0,USD
ACB-TXN00000406,ACB-C008406,ACB-BR034,2024-01-03,Deposit,Online Banking,217.82,Completed,0,USD
ACB-TXN00000407,ACB-C007452,ACB-BR004,2025-04-27,Transfer,Telephone,14425.23,Completed,1,USD
ACB-TXN00000408,ACB-C009243,ACB-BR074,2025-05-20,Bill Payment,ATM,257.34,Completed,0,USD
ACB-TXN00000409,ACB-C001763,ACB-BR023,2025-04-22,Transfer,,189.25,Completed,0,USD
ACB-TXN00000410,ACB-C003399,ACB-BR051,2024-12-20,Withdrawal,,44.86,Completed,0,USD
ACB-TXN00000411,ACB-C011434,ACB-BR062,2025-03-26,Bill Payment,Branch,192.16,Completed,0,USD
ACB-TXN00000412,ACB-C000520,ACB-BR077,2023-03-30,Wire Transfer,Mobile App,5069.46,Completed,0,USD
ACB-TXN00000413,ACB-C008985,ACB-BR016,2023-12-26,Bill Payment,Branch,353.65,Completed,0,USD
ACB-TXN00000414,ACB-C003567,ACB-BR007,2024-03-29,Deposit,Telephone,581.85,Completed,0,USD
ACB-TXN00000415,ACB-C004254,ACB-BR009,2024-02-17,ATM Withdrawal,Online Banking,40.0,Completed,0,USD
ACB-TXN00000416,ACB-C001763,ACB-BR006,2025-04-02,Deposit,Branch,1732.3,Completed,0,USD
ACB-TXN00000417,ACB-C013912,ACB-BR015,2023-06-27,Withdrawal,Mobile App,110.72,Completed,0,USD
ACB-TXN00000418,ACB-C004403,ACB-BR037,2025-04-27,Withdrawal,Mobile App,58.07,Completed,0,USD
ACB-TXN00000419,ACB-C008522,ACB-BR028,2024-12-29,POS Purchase,Online Banking,49.44,Completed,0,USD
ACB-TXN00000420,ACB-C009037,ACB-BR033,2024-11-26,POS Purchase,Mobile App,51.91,Pending,0,USD
ACB-TXN00000421,ACB-C007658,ACB-BR042,2025-11-10,Deposit,Online Banking,79.73,Completed,0,USD
ACB-TXN00000422,ACB-C003912,ACB-BR018,2023-02-15,Deposit,Online Banking,97.17,Pending,0,USD
ACB-TXN00000423,ACB-C009297,ACB-BR031,2025-05-07,Wire Transfer,Mobile App,131942.42,Completed,0,USD
ACB-TXN00000424,ACB-C013111,ACB-BR018,2023-10-26,POS Purchase,ATM,15.03,Completed,0,USD
ACB-TXN00000425,ACB-C007212,ACB-BR051,2024-05-28,Deposit,ATM,3820.25,Completed,0,USD
ACB-TXN00000426,ACB-C002330,ACB-BR051,2025-07-18,Deposit,Mobile App,1474.72,Reversed,0,USD
ACB-TXN00000427,ACB-C007736,ACB-BR001,2024-10-29,Deposit,Branch,770.26,Completed,0,USD
ACB-TXN00000428,ACB-C002752,ACB-BR043,2024-11-10,Transfer,Branch,3054.53,Completed,0,USD
ACB-TXN00000429,ACB-C014277,ACB-BR022,2024-11-23,ATM Withdrawal,Mobile App,40.0,Completed,0,USD
ACB-TXN00000430,ACB-C006878,ACB-BR055,2023-11-03,POS Purchase,Telephone,534.85,Completed,0,USD
ACB-TXN00000431,ACB-C011385,ACB-BR075,2025-05-12,Direct Deposit,ATM,1708.26,Completed,0,USD
ACB-TXN00000432,ACB-C002221,ACB-BR022,2025-07-24,POS Purchase,ATM,22.79,Completed,0,USD
ACB-TXN00000433,ACB-C006051,ACB-BR019,2023-10-12,POS Purchase,ATM,17.33,Completed,0,USD
ACB-TXN00000434,ACB-C013409,ACB-BR028,2023-04-21,POS Purchase,ATM,30.16,Completed,0,USD
ACB-TXN00000435,ACB-C008038,ACB-BR059,2024-05-10,Deposit,Branch,1567.48,Completed,0,USD
ACB-TXN00000436,ACB-C000663,ACB-BR074,2025-04-09,POS Purchase,Branch,25.82,Completed,0,USD
ACB-TXN00000437,ACB-C004349,ACB-BR021,2025-08-26,POS Purchase,,149.45,Completed,0,USD
ACB-TXN00000438,ACB-C007058,ACB-BR059,2023-04-28,Deposit,Online Banking,872.1,Completed,0,USD
ACB-TXN00000439,ACB-C012182,ACB-BR025,2023-10-22,POS Purchase,Mobile App,129.65,Completed,0,USD
ACB-TXN00000440,ACB-C005942,ACB-BR068,2025-07-20,Deposit,Online Banking,682.06,Completed,0,USD
ACB-TXN00000441,ACB-C004540,ACB-BR016,2024-10-05,Direct Deposit,Mobile App,2632.28,Reversed,0,USD
ACB-TXN00000442,ACB-C011279,ACB-BR049,2023-08-19,POS Purchase,Mobile App,66.03,Completed,0,USD
ACB-TXN00000443,ACB-C010981,ACB-BR058,2023-01-16,Transfer,Mobile App,1836.72,Pending,0,USD
ACB-TXN00000444,ACB-C005309,ACB-BR023,2023-01-16,Withdrawal,Online Banking,68.68,Completed,0,USD
ACB-TXN00000445,ACB-C004319,ACB-BR079,2024-12-30,Transfer,ATM,212.45,Completed,0,USD
ACB-TXN00000446,ACB-C009477,ACB-BR050,2025-06-13,Withdrawal,Online Banking,201.14,Completed,0,USD
ACB-TXN00000447,ACB-C000466,ACB-BR015,2026-01-31,Transfer,Mobile App,170.49,Completed,0,USD
ACB-TXN00000448,ACB-C005362,ACB-BR045,2025-09-25,Deposit,Branch,59.09,Completed,0,USD
ACB-TXN00000449,ACB-C005518,ACB-BR005,2023-03-27,Wire Transfer,Branch,119091.81,Completed,0,USD
ACB-TXN00000450,ACB-C000495,ACB-BR043,2025-05-22,Deposit,Branch,384.76,Completed,0,USD
ACB-TXN00000451,ACB-C011764,ACB-BR013,2026-03-31,Withdrawal,Mobile App,61.08,Completed,0,USD
ACB-TXN00000452,ACB-C009448,ACB-BR015,2023-01-06,Transfer,Mobile App,408.62,Completed,0,USD
ACB-TXN00000453,ACB-C005473,ACB-BR050,2024-10-15,Transfer,Mobile App,1263.73,Completed,0,USD
ACB-TXN00000454,ACB-C006907,ACB-BR019,2025-08-04,Bill Payment,Branch,540.98,Completed,0,USD
ACB-TXN00000455,ACB-C001440,ACB-BR004,2023-06-05,Withdrawal,Mobile App,379.21,Completed,0,USD
ACB-TXN00000456,ACB-C011246,ACB-BR008,2023-05-26,Deposit,Mobile App,2139.36,Completed,0,USD
ACB-TXN00000457,ACB-C004924,ACB-BR048,2023-12-31,ATM Withdrawal,ATM,500.0,Completed,0,USD
ACB-TXN00000458,ACB-C004940,ACB-BR034,2023-06-20,Deposit,Online Banking,324.73,Pending,0,USD
ACB-TXN00000459,ACB-C009601,ACB-BR039,2025-12-06,POS Purchase,Mobile App,9.75,Completed,0,USD
ACB-TXN00000460,ACB-C010251,ACB-BR046,2023-07-07,POS Purchase,Mobile App,137.23,Completed,0,USD
ACB-TXN00000461,ACB-C013121,ACB-BR058,2025-02-23,Deposit,Branch,569.14,Completed,0,USD
ACB-TXN00000462,ACB-C013981,ACB-BR066,2025-07-18,Bill Payment,Online Banking,227.37,Completed,0,USD
ACB-TXN00000463,ACB-C003761,ACB-BR060,2024-02-19,POS Purchase,Branch,75.63,Completed,0,USD
ACB-TXN00000464,ACB-C010064,ACB-BR018,2024-01-05,Transfer,ATM,626.74,Completed,0,USD
ACB-TXN00000465,ACB-C005256,ACB-BR010,2024-05-08,Transfer,ATM,474.52,Completed,0,USD
ACB-TXN00000466,ACB-C009609,ACB-BR015,2025-01-17,ATM Withdrawal,ATM,80.0,Completed,0,USD
ACB-TXN00000467,ACB-C001941,ACB-BR020,2024-01-20,POS Purchase,Branch,44.64,Pending,0,USD
ACB-TXN00000468,ACB-C010295,ACB-BR079,2026-03-22,Bill Payment,Mobile App,172.08,Completed,0,USD
ACB-TXN00000469,ACB-C001696,ACB-BR056,2024-04-15,Transfer,Branch,21209.71,Completed,0,USD
ACB-TXN00000470,ACB-C001884,ACB-BR043,2024-04-18,Bill Payment,ATM,159.57,Completed,0,USD
ACB-TXN00000471,ACB-C009210,ACB-BR076,2023-02-04,Transfer,Mobile App,671.07,Completed,0,USD
