branch_id,report_month,actual_deposits,deposit_target,deposit_attainment,new_accounts_opened,loan_originations,operating_expenses,num_employees,revenue_per_employee,csat_score,sla_adherence_rate,state,region
ACB-BR010,2024-11,113555425.56,116578815.85,0.9741,6,25,151160.97,31,117218.5,3.9,0.8593,IL,Midwest
ACB-BR010,2024-12,116673522.63,116578815.85,1.0008,14,11,154758.11,31,120437.18,3.8,0.9162,IL,Midwest
ACB-BR010,2025-01,116337803.98,116578815.85,0.9979,6,25,168116.16,31,120090.64,4.3,0.8957,IL,Midwest
ACB-BR010,2025-02,109919132.05,116578815.85,0.9429,14,17,171159.17,31,113464.91,3.9,0.9293,IL,Midwest
ACB-BR010,2025-03,133263678.37,116578815.85,1.1431,4,13,196630.83,31,137562.51,,0.9768,IL,Midwest
ACB-BR010,2025-04,120840414.44,116578815.85,1.0366,1,17,199053.74,31,124738.49,3.7,0.9044,IL,Midwest
ACB-BR010,2025-05,104195919.35,116578815.85,0.8938,6,13,167083.7,31,107557.08,3.9,0.9696,IL,Midwest
ACB-BR010,2025-06,119748752.11,116578815.85,1.0272,9,18,153398.6,31,123611.62,3.6,0.9876,IL,Midwest
ACB-BR010,2025-07,121143816.99,116578815.85,1.0392,6,17,147252.31,31,125051.68,4.0,0.9332,IL,Midwest
ACB-BR010,2025-08,116525594.79,116578815.85,0.9995,3,14,152342.01,31,120284.48,4.4,0.8611,IL,Midwest
ACB-BR010,2025-09,100873571.24,116578815.85,0.8653,4,24,149406.73,31,104127.56,3.9,0.9149,IL,Midwest
ACB-BR010,2025-10,105402241.81,116578815.85,0.9041,2,7,179205.64,31,108802.31,3.9,0.8639,IL,Midwest
ACB-BR010,2025-11,110412877.3,116578815.85,0.9471,5,25,159896.64,31,113974.58,4.4,0.8423,IL,Midwest
ACB-BR010,2025-12,137291054.19,116578815.85,1.1777,3,21,168535.27,31,141719.8,4.2,0.9126,IL,Midwest
ACB-BR010,2026-01,122672549.65,116578815.85,1.0523,5,26,154118.04,31,126629.73,4.0,0.8341,IL,Midwest
ACB-BR010,2026-02,115431804.44,116578815.85,0.9902,0,10,168848.87,31,119155.41,4.2,0.9593,IL,Midwest
ACB-BR010,2026-03,126071401.61,116578815.85,1.0814,0,26,182409.42,31,130138.22,4.7,0.9246,IL,Midwest
ACB-BR011,2024-04,33115411.21,33348368.69,0.993,31,29,189585.71,33,32111.91,3.7,0.9391,GA,Southeast
ACB-BR011,2024-05,32184978.87,33348368.69,0.9651,31,30,224376.61,33,31209.68,3.8,0.9102,GA,Southeast
ACB-BR011,2024-06,36934553.64,33348368.69,1.1075,16,20,219440.91,33,35815.32,3.8,0.8848,GA,Southeast
ACB-BR011,2024-07,29378719.23,33348368.69,0.881,35,24,192203.49,33,28488.46,,0.8821,GA,Southeast
ACB-BR011,2024-08,26033398.22,33348368.69,0.7806,28,45,187356.99,33,25244.51,,0.925,GA,Southeast
ACB-BR011,2024-09,33130145.72,33348368.69,0.9935,25,49,192661.53,33,32126.2,3.6,0.925,GA,Southeast
ACB-BR011,2024-10,31250726.18,33348368.69,0.9371,30,29,179182.35,33,30303.73,4.3,0.8772,GA,Southeast
ACB-BR011,2024-11,30904428.78,33348368.69,0.9267,27,29,181857.27,33,29967.93,4.9,0.8881,GA,Southeast
ACB-BR011,2024-12,28815846.89,33348368.69,0.8641,21,30,193604.39,33,27942.64,4.6,0.8584,GA,Southeast
ACB-BR011,2025-01,31161463.59,33348368.69,0.9344,24,59,182151.01,33,30217.18,4.0,0.9682,GA,Southeast
ACB-BR011,2025-02,29542276.75,33348368.69,0.8859,26,41,200625.67,33,28647.06,4.4,0.9231,GA,Southeast
ACB-BR011,2025-03,42063144.59,33348368.69,1.2613,23,26,177433.27,33,40788.5,4.5,0.9403,GA,Southeast
ACB-BR011,2025-04,31598151.67,33348368.69,0.9475,30,20,192003.48,33,30640.63,4.0,0.9701,GA,Southeast
ACB-BR011,2025-05,32016662.36,33348368.69,0.9601,28,33,214472.1,33,31046.46,3.8,0.9264,GA,Southeast
ACB-BR011,2025-06,29009345.75,33348368.69,0.8699,37,26,204734.23,33,28130.27,4.2,0.8874,GA,Southeast
ACB-BR011,2025-07,37599413.95,33348368.69,1.1275,23,35,226754.09,33,36460.04,4.2,0.7256,GA,Southeast
ACB-BR011,2025-08,28035651.06,33348368.69,0.8407,33,27,148501.31,33,27186.09,3.9,0.9232,GA,Southeast
ACB-BR011,2025-09,30528472.72,33348368.69,0.9154,26,24,183579.98,33,29603.37,4.0,0.8672,GA,Southeast
ACB-BR011,2025-10,36256426.11,33348368.69,1.0872,30,21,190633.52,33,35157.75,3.4,0.8198,GA,Southeast
ACB-BR011,2025-11,37172233.3,33348368.69,1.1147,32,28,186366.41,33,36045.8,4.6,0.9181,GA,Southeast
ACB-BR011,2025-12,35455333.62,33348368.69,1.0632,35,28,181653.94,33,34380.93,3.7,0.9409,GA,Southeast
ACB-BR011,2026-01,35995746.31,33348368.69,1.0794,21,45,226784.81,33,34904.97,3.7,0.8494,GA,Southeast
ACB-BR011,2026-02,30142001.42,33348368.69,0.9039,25,37,167243.05,33,29228.61,4.1,0.8833,GA,Southeast
ACB-BR011,2026-03,37675372.48,33348368.69,1.1298,25,43,186227.91,33,36533.69,3.9,0.9012,GA,Southeast
ACB-BR012,2024-04,27367429.15,25169847.41,1.0873,32,45,211956.19,42,20851.37,4.6,0.9822,TX,South
ACB-BR012,2024-05,24134825.44,25169847.41,0.9589,30,32,278924.8,42,18388.44,4.2,0.8683,TX,South
ACB-BR012,2024-06,28804058.54,25169847.41,1.1444,28,28,288747.62,42,21945.95,3.5,0.7987,TX,South
ACB-BR012,2024-07,27900197.12,25169847.41,1.1085,24,30,192054.32,42,21257.29,4.2,0.9718,TX,South
ACB-BR012,2024-08,25139949.38,25169847.41,0.9988,38,57,232308.15,42,19154.25,4.8,0.8828,TX,South
ACB-BR012,2024-09,24714911.53,25169847.41,0.9819,32,37,211730.65,42,18830.41,4.1,0.9172,TX,South
ACB-BR012,2024-10,21726564.98,25169847.41,0.8632,34,21,273789.33,42,16553.57,4.1,0.891,TX,South
ACB-BR012,2024-11,22300900.07,25169847.41,0.886,34,40,212530.99,42,16991.16,3.9,0.923,TX,South
ACB-BR012,2024-12,27535591.85,25169847.41,1.094,32,25,199475.22,42,20979.5,4.7,0.8901,TX,South
ACB-BR012,2025-01,21789293.64,25169847.41,0.8657,29,62,196116.57,42,16601.37,3.6,0.9471,TX,South
ACB-BR012,2025-02,25715383.6,25169847.41,1.0217,23,40,281088.34,42,19592.67,4.1,0.8628,TX,South
ACB-BR012,2025-03,30252504.41,25169847.41,1.2019,32,48,252870.4,42,23049.53,4.3,0.8366,TX,South
ACB-BR012,2025-04,28615155.36,25169847.41,1.1369,32,33,201502.76,42,21802.02,4.6,0.8033,TX,South
ACB-BR012,2025-05,21473235.06,25169847.41,0.8531,32,26,202654.83,42,16360.56,3.9,0.8783,TX,South
ACB-BR012,2025-06,27269547.1,25169847.41,1.0834,34,37,237801.83,42,20776.8,3.8,0.8768,TX,South
ACB-BR012,2025-07,27053293.76,25169847.41,1.0748,29,49,251455.14,42,20612.03,4.7,0.8681,TX,South
ACB-BR012,2025-08,21879796.03,25169847.41,0.8693,33,29,268296.51,42,16670.32,3.9,0.9436,TX,South
ACB-BR012,2025-09,23582467.14,25169847.41,0.9369,26,35,248853.77,42,17967.59,3.3,0.8807,TX,South
ACB-BR012,2025-10,26193868.23,25169847.41,1.0407,23,33,255998.71,42,19957.23,3.9,0.8875,TX,South
ACB-BR012,2025-11,24630839.17,25169847.41,0.9786,22,26,197139.01,42,18766.35,4.0,0.8716,TX,South
ACB-BR012,2025-12,21044238.34,25169847.41,0.8361,23,35,227350.81,42,16033.71,3.3,0.9215,TX,South
ACB-BR012,2026-01,26543756.71,25169847.41,1.0546,33,38,203802.65,42,20223.81,4.2,0.8449,TX,South
ACB-BR012,2026-02,26106539.73,25169847.41,1.0372,33,40,254982.46,42,19890.7,4.3,0.8643,TX,South
ACB-BR012,2026-03,27828552.13,25169847.41,1.1056,25,38,192459.33,42,21202.71,4.0,0.9726,TX,South
ACB-BR013,2024-04,36493545.34,28923349.31,1.2617,21,38,72410.8,14,83413.82,4.2,0.9597,IL,Midwest
ACB-BR013,2024-05,30226668.65,28923349.31,1.0451,23,47,70608.49,14,69089.53,4.5,0.9597,IL,Midwest
ACB-BR013,2024-06,30009386.97,28923349.31,1.0375,30,22,68659.37,14,68592.88,4.1,0.9501,IL,Midwest
ACB-BR013,2024-07,28862328.08,28923349.31,0.9979,24,22,75382.27,14,65971.04,4.2,0.894,IL,Midwest
ACB-BR013,2024-08,22879077.71,28923349.31,0.791,19,37,81242.82,14,52295.03,3.8,0.9975,IL,Midwest
ACB-BR013,2024-09,28917901.61,28923349.31,0.9998,27,41,78778.21,14,66098.06,4.5,0.8853,IL,Midwest
ACB-BR013,2024-10,25660737.26,28923349.31,0.8872,28,34,93116.01,14,58653.11,3.9,0.7931,IL,Midwest
ACB-BR013,2024-11,24579768.86,28923349.31,0.8498,19,51,65958.38,14,56182.33,4.0,0.9505,IL,Midwest
ACB-BR013,2024-12,29139154.62,28923349.31,1.0075,30,27,94866.94,14,66603.78,4.1,0.9843,IL,Midwest
ACB-BR013,2025-01,35216563.24,28923349.31,1.2176,25,39,66506.41,14,80495.0,4.1,0.9515,IL,Midwest
ACB-BR013,2025-02,35005076.86,28923349.31,1.2103,30,30,77295.24,14,80011.6,4.1,0.838,IL,Midwest
ACB-BR013,2025-03,27822997.79,28923349.31,0.962,21,34,70232.29,14,63595.42,4.0,0.9004,IL,Midwest
ACB-BR013,2025-04,29337233.01,28923349.31,1.0143,24,44,62937.01,14,67056.53,4.3,0.8126,IL,Midwest
ACB-BR013,2025-05,26111169.93,28923349.31,0.9028,31,25,93711.11,14,59682.67,4.6,0.8617,IL,Midwest
ACB-BR013,2025-06,29919076.07,28923349.31,1.0344,27,40,82468.63,14,68386.46,3.9,0.8939,IL,Midwest
ACB-BR013,2025-07,25900409.12,28923349.31,0.8955,27,31,81156.26,14,59200.94,4.1,0.7616,IL,Midwest
ACB-BR013,2025-08,25953075.25,28923349.31,0.8973,27,37,66859.85,14,59321.31,4.1,0.9538,IL,Midwest
ACB-BR013,2025-09,29219624.9,28923349.31,1.0102,22,26,64232.2,14,66787.71,4.1,0.9076,IL,Midwest
ACB-BR013,2025-10,31231604.33,28923349.31,1.0798,36,30,63620.08,14,71386.52,3.9,0.8558,IL,Midwest
ACB-BR013,2025-11,29020252.77,28923349.31,1.0034,29,33,84484.77,14,66332.01,4.3,0.9248,IL,Midwest
ACB-BR013,2025-12,24365594.58,28923349.31,0.8424,24,24,76325.61,14,55692.79,3.9,0.9253,IL,Midwest
ACB-BR013,2026-01,26400472.59,28923349.31,0.9128,28,34,72068.91,14,60343.94,4.0,0.9074,IL,Midwest
ACB-BR013,2026-02,28114641.33,28923349.31,0.972,24,31,67249.66,14,64262.04,3.9,0.9549,IL,Midwest
ACB-BR013,2026-03,27616115.77,28923349.31,0.9548,19,28,86690.99,14,63122.55,3.5,0.8953,IL,Midwest
ACB-BR014,2024-04,26803372.55,21709207.08,1.2347,32,28,172316.8,27,31766.96,4.6,0.8598,TX,South
ACB-BR014,2024-05,20577645.29,21709207.08,0.9479,30,30,157241.23,27,24388.32,3.6,0.9873,TX,South
ACB-BR014,2024-06,19298703.14,21709207.08,0.889,28,29,139648.41,27,22872.54,4.0,0.9317,TX,South
ACB-BR014,2024-07,21246103.37,21709207.08,0.9787,23,33,126216.63,27,25180.57,4.7,0.8398,TX,South
ACB-BR014,2024-08,18621842.65,21709207.08,0.8578,28,51,167321.86,27,22070.33,3.3,0.9314,TX,South
ACB-BR014,2024-09,22051754.95,21709207.08,1.0158,28,36,150351.38,27,26135.41,3.6,0.8703,TX,South
ACB-BR014,2024-10,21407598.86,21709207.08,0.9861,39,23,130317.14,27,25371.97,3.8,0.9834,TX,South
ACB-BR014,2024-11,19272309.38,21709207.08,0.8877,28,37,144964.56,27,22841.26,3.8,0.8761,TX,South
ACB-BR014,2024-12,22809396.27,21709207.08,1.0507,30,36,150442.17,27,27033.36,4.4,0.9765,TX,South
ACB-BR014,2025-01,21344815.63,21709207.08,0.9832,28,38,136307.72,27,25297.56,4.1,0.8194,TX,South
ACB-BR014,2025-02,23609141.62,21709207.08,1.0875,26,31,168881.9,27,27981.2,4.1,0.8668,TX,South
ACB-BR014,2025-03,25197857.74,21709207.08,1.1607,22,19,189799.71,27,29864.13,4.3,0.9548,TX,South
ACB-BR014,2025-04,24266407.11,21709207.08,1.1178,21,43,116076.3,27,28760.19,4.4,0.8828,TX,South
ACB-BR014,2025-05,22305548.11,21709207.08,1.0275,22,35,169270.79,27,26436.21,4.2,0.8905,TX,South
ACB-BR014,2025-06,24451369.74,21709207.08,1.1263,21,31,153555.71,27,28979.4,3.3,0.9052,TX,South
ACB-BR014,2025-07,23811097.31,21709207.08,1.0968,27,22,173336.31,27,28220.56,4.4,0.9082,TX,South
ACB-BR014,2025-08,17682164.04,21709207.08,0.8145,31,27,131635.9,27,20956.64,4.2,0.8411,TX,South
ACB-BR014,2025-09,19100294.34,21709207.08,0.8798,19,24,122321.66,27,22637.39,4.0,0.9262,TX,South
ACB-BR014,2025-10,22554886.05,21709207.08,1.039,23,50,151560.91,27,26731.72,4.4,0.9838,TX,South
ACB-BR014,2025-11,19430417.48,21709207.08,0.895,30,40,136310.08,27,23028.64,4.7,0.8684,TX,South
ACB-BR014,2025-12,22843184.79,21709207.08,1.0522,26,43,123146.61,27,27073.4,3.9,0.8315,TX,South
ACB-BR014,2026-01,21238765.95,21709207.08,0.9783,32,23,139416.01,27,25171.87,3.4,0.8512,TX,South
ACB-BR014,2026-02,25580853.67,21709207.08,1.1783,30,33,134915.41,27,30318.05,4.1,0.8852,TX,South
ACB-BR014,2026-03,21206444.63,21709207.08,0.9768,32,34,148119.99,27,25133.56,3.7,0.9784,TX,South
ACB-BR015,2024-04,37855316.76,30224961.41,1.2525,30,20,208216.35,38,31878.16,5.0,0.9119,TX,South
ACB-BR015,2024-05,28671162.47,30224961.41,0.9486,27,26,256042.4,38,24144.14,4.6,0.901,TX,South
ACB-BR015,2024-06,34383381.7,30224961.41,1.1376,35,32,159070.16,38,28954.43,4.0,0.9125,TX,South
ACB-BR015,2024-07,33030793.51,30224961.41,1.0928,31,30,195405.8,38,27815.41,4.1,0.947,TX,South
ACB-BR015,2024-08,27784146.89,30224961.41,0.9192,21,27,211486.06,38,23397.18,3.6,0.9657,TX,South
ACB-BR015,2024-09,25873246.43,30224961.41,0.856,28,32,212359.45,38,21788.0,4.5,0.9172,TX,South
ACB-BR015,2024-10,26508744.56,30224961.41,0.877,35,25,218794.53,38,22323.15,4.6,0.9439,TX,South
ACB-BR015,2024-11,33021415.58,30224961.41,1.0925,24,29,202001.67,38,27807.51,4.0,0.9692,TX,South
ACB-BR015,2024-12,31977874.1,30224961.41,1.058,36,34,219942.12,38,26928.74,3.9,0.8621,TX,South
ACB-BR015,2025-01,35789057.81,30224961.41,1.1841,26,46,243217.37,38,30138.15,4.2,0.9534,TX,South
ACB-BR015,2025-02,31379055.33,30224961.41,1.0382,26,50,226884.87,38,26424.47,3.5,0.8991,TX,South
ACB-BR015,2025-03,32249326.06,30224961.41,1.067,26,27,221228.96,38,27157.33,4.0,0.952,TX,South
ACB-BR015,2025-04,34743694.23,30224961.41,1.1495,29,55,217813.16,38,29257.85,4.0,0.8443,TX,South
ACB-BR015,2025-05,30102519.21,30224961.41,0.9959,25,35,167363.15,38,25349.49,3.5,0.9379,TX,South
ACB-BR015,2025-06,33074686.65,30224961.41,1.0943,33,42,266365.96,38,27852.37,4.3,0.9134,TX,South
ACB-BR015,2025-07,27495703.71,30224961.41,0.9097,32,34,217511.49,38,23154.28,4.5,0.9715,TX,South
ACB-BR015,2025-08,29019624.64,30224961.41,0.9601,26,52,184693.86,38,24437.58,4.1,0.9814,TX,South
ACB-BR015,2025-09,25068090.42,30224961.41,0.8294,37,26,254950.2,38,21109.97,3.9,0.9256,TX,South
ACB-BR015,2025-10,30544301.56,30224961.41,1.0106,19,52,224996.31,38,25721.52,3.0,0.8275,TX,South
ACB-BR015,2025-11,31382752.25,30224961.41,1.0383,36,38,239702.74,38,26427.58,,0.8888,TX,South
ACB-BR015,2025-12,28694317.62,30224961.41,0.9494,28,34,224645.13,38,24163.64,4.7,0.9745,TX,South
ACB-BR015,2026-01,25844639.31,30224961.41,0.8551,25,44,181219.91,38,21763.91,4.8,0.9218,TX,South
ACB-BR015,2026-02,32703638.61,30224961.41,1.082,27,54,192250.26,38,27539.91,4.1,0.7995,TX,South
ACB-BR015,2026-03,29184704.37,30224961.41,0.9656,29,45,228302.88,38,24576.59,3.6,0.9288,TX,South
ACB-BR016,2024-04,21111570.26,17571548.4,1.2015,9,19,86584.59,17,39739.43,3.8,0.9393,TX,South
ACB-BR016,2024-05,19919388.22,17571548.4,1.1336,13,15,83674.0,17,37495.32,3.6,0.843,TX,South
ACB-BR016,2024-06,19225694.68,17571548.4,1.0941,22,20,104528.85,17,36189.54,4.2,0.8669,TX,South
ACB-BR016,2024-07,16150498.79,17571548.4,0.9191,5,30,98914.42,17,30400.94,3.8,0.6919,TX,South
ACB-BR016,2024-08,15924665.37,17571548.4,0.9063,6,17,94092.77,17,29975.84,3.6,0.9331,TX,South
ACB-BR016,2024-09,18904259.96,17571548.4,1.0758,3,5,106888.08,17,35584.49,4.1,0.858,TX,South
ACB-BR016,2024-10,13566101.6,17571548.4,0.772,5,17,81684.58,17,25536.19,4.0,0.8465,TX,South
ACB-BR016,2024-11,13863870.05,17571548.4,0.789,6,13,108501.17,17,26096.7,3.7,0.9236,TX,South
ACB-BR016,2024-12,16723501.54,17571548.4,0.9517,13,15,99543.54,17,31479.53,3.7,0.8828,TX,South
ACB-BR016,2025-01,16469795.87,17571548.4,0.9373,13,12,106030.05,17,31001.97,4.4,0.7883,TX,South
ACB-BR016,2025-02,19403488.64,17571548.4,1.1043,18,0,102092.21,17,36524.21,3.7,0.9624,TX,South
ACB-BR016,2025-03,17754707.72,17571548.4,1.0104,11,13,95050.0,17,33420.63,3.3,0.8897,TX,South
ACB-BR016,2025-04,17594127.04,17571548.4,1.0013,9,14,103975.49,17,33118.36,4.3,0.8932,TX,South
ACB-BR016,2025-05,16085198.34,17571548.4,0.9154,11,15,88457.67,17,30278.02,4.0,0.7313,TX,South
ACB-BR016,2025-06,19923567.27,17571548.4,1.1339,7,14,84270.72,17,37503.19,4.1,0.9484,TX,South
ACB-BR016,2025-07,17475677.92,17571548.4,0.9945,13,7,83561.7,17,32895.39,4.1,0.8854,TX,South
ACB-BR016,2025-08,14869910.57,17571548.4,0.8462,11,18,102339.06,17,27990.42,4.2,0.8382,TX,South
ACB-BR016,2025-09,16667096.0,17571548.4,0.9485,9,11,96326.88,17,31373.36,4.1,0.796,TX,South
ACB-BR016,2025-10,17245651.9,17571548.4,0.9815,13,14,119453.04,17,32462.4,4.4,0.9188,TX,South
ACB-BR016,2025-11,18726025.55,17571548.4,1.0657,7,15,100349.62,17,35248.99,4.6,0.9468,TX,South
ACB-BR016,2025-12,15207952.2,17571548.4,0.8655,18,23,87329.67,17,28626.73,4.2,0.7703,TX,South
ACB-BR016,2026-01,21086342.62,17571548.4,1.2,8,16,106507.08,17,39691.94,4.4,0.8961,TX,South
ACB-BR016,2026-02,19533210.19,17571548.4,1.1116,17,19,116150.95,17,36768.4,4.8,0.8166,TX,South
ACB-BR016,2026-03,20670191.19,17571548.4,1.1763,13,18,100924.79,17,38908.6,4.4,0.9413,TX,South
ACB-BR017,2024-04,19349670.55,19736335.24,0.9804,27,42,85714.8,20,30959.47,5.0,0.9565,VA,Northeast
ACB-BR017,2024-05,20081047.37,19736335.24,1.0175,32,20,114227.77,20,32129.68,4.0,0.9184,VA,Northeast
ACB-BR017,2024-06,19073451.49,19736335.24,0.9664,30,36,106789.36,20,30517.52,4.3,0.9373,VA,Northeast
ACB-BR017,2024-07,15566662.8,19736335.24,0.7887,31,35,92677.3,20,24906.66,4.8,0.9948,VA,Northeast
ACB-BR017,2024-08,18670249.24,19736335.24,0.946,29,21,113006.43,20,29872.4,3.7,0.9293,VA,Northeast
ACB-BR017,2024-09,16094806.74,19736335.24,0.8155,24,33,131683.73,20,25751.69,3.8,0.8548,VA,Northeast
ACB-BR017,2024-10,19415858.82,19736335.24,0.9838,20,49,95703.27,20,31065.37,4.2,0.8264,VA,Northeast
ACB-BR017,2024-11,18913245.87,19736335.24,0.9583,28,27,126089.83,20,30261.19,4.0,0.9202,VA,Northeast
ACB-BR017,2024-12,22852210.53,19736335.24,1.1579,28,28,118402.21,20,36563.54,3.9,0.6903,VA,Northeast
ACB-BR017,2025-01,18236729.92,19736335.24,0.924,20,35,131983.95,20,29178.77,4.1,0.9452,VA,Northeast
ACB-BR017,2025-02,23608920.46,19736335.24,1.1962,17,23,116302.69,20,37774.27,4.0,0.7608,VA,Northeast
ACB-BR017,2025-03,22688114.55,19736335.24,1.1496,27,40,108125.74,20,36300.98,3.9,0.9437,VA,Northeast
ACB-BR017,2025-04,19895306.72,19736335.24,1.0081,28,41,126703.31,20,31832.49,4.1,0.9214,VA,Northeast
ACB-BR017,2025-05,23552086.17,19736335.24,1.1933,28,38,102412.89,20,37683.34,,0.8389,VA,Northeast
ACB-BR017,2025-06,16808199.37,19736335.24,0.8516,23,38,108608.96,20,26893.12,4.4,0.8716,VA,Northeast
ACB-BR017,2025-07,17971369.69,19736335.24,0.9106,25,48,96853.81,20,28754.19,4.2,0.9553,VA,Northeast
ACB-BR017,2025-08,18627793.58,19736335.24,0.9438,32,32,126819.49,20,29804.47,4.6,0.936,VA,Northeast
ACB-BR017,2025-09,21142507.83,19736335.24,1.0712,28,44,103737.88,20,33828.01,3.9,0.918,VA,Northeast
ACB-BR017,2025-10,17626105.32,19736335.24,0.8931,26,43,113122.6,20,28201.77,3.9,0.7775,VA,Northeast
ACB-BR017,2025-11,18549064.5,19736335.24,0.9398,27,38,86749.09,20,29678.5,4.4,0.6729,VA,Northeast
ACB-BR017,2025-12,19651810.34,19736335.24,0.9957,22,29,102079.27,20,31442.9,5.0,0.9565,VA,Northeast
ACB-BR017,2026-01,23775691.84,19736335.24,1.2047,32,21,98707.6,20,38041.11,4.6,0.8422,VA,Northeast
ACB-BR017,2026-02,17665869.52,19736335.24,0.8951,23,38,92400.64,20,28265.39,3.9,0.9622,VA,Northeast
ACB-BR017,2026-03,19483008.22,19736335.24,0.9872,32,46,125867.31,20,31172.81,3.7,0.9603,VA,Northeast
ACB-BR018,2024-04,35228526.68,36679246.43,0.9604,24,41,148244.66,22,51241.49,4.8,0.9093,OH,Midwest
ACB-BR018,2024-05,37542612.51,36679246.43,1.0235,20,32,149278.75,22,54607.44,4.2,0.9441,OH,Midwest
ACB-BR018,2024-06,38665390.05,36679246.43,1.0541,27,32,108258.84,22,56240.57,4.1,0.9189,OH,Midwest
ACB-BR018,2024-07,39562591.44,36679246.43,1.0786,33,35,128862.09,22,57545.59,3.8,0.8145,OH,Midwest
ACB-BR018,2024-08,33149296.57,36679246.43,0.9038,34,52,121922.42,22,48217.16,4.4,0.9565,OH,Midwest
ACB-BR018,2024-09,32871521.82,36679246.43,0.8962,19,32,141537.32,22,47813.12,3.9,0.7325,OH,Midwest
ACB-BR018,2024-10,39468801.91,36679246.43,1.0761,19,50,113859.18,22,57409.17,4.1,0.9478,OH,Midwest
ACB-BR018,2024-11,30322749.94,36679246.43,0.8267,17,42,123600.0,22,44105.82,4.0,0.8603,OH,Midwest
ACB-BR018,2024-12,40012354.57,36679246.43,1.0909,39,32,127249.35,22,58199.79,4.2,0.7264,OH,Midwest
ACB-BR018,2025-01,31515006.56,36679246.43,0.8592,34,12,112706.74,22,45840.01,3.1,0.8879,OH,Midwest
ACB-BR018,2025-02,36997994.14,36679246.43,1.0087,39,29,134516.12,22,53815.26,3.8,0.8395,OH,Midwest
ACB-BR018,2025-03,36910606.35,36679246.43,1.0063,27,37,152553.67,22,53688.15,4.0,0.9611,OH,Midwest
ACB-BR018,2025-04,44995812.68,36679246.43,1.2267,34,41,147036.19,22,65448.45,3.7,0.8588,OH,Midwest
ACB-BR018,2025-05,34378308.13,36679246.43,0.9373,25,32,126236.36,22,50004.81,3.9,0.9676,OH,Midwest
ACB-BR018,2025-06,32811096.57,36679246.43,0.8945,31,48,109673.23,22,47725.23,3.9,0.9455,OH,Midwest
ACB-BR018,2025-07,30106629.71,36679246.43,0.8208,20,51,127015.16,22,43791.46,4.0,0.8984,OH,Midwest
ACB-BR018,2025-08,35995262.57,36679246.43,0.9814,26,30,104368.39,22,52356.75,3.4,0.9107,OH,Midwest
ACB-BR018,2025-09,32331484.45,36679246.43,0.8815,19,48,108534.59,22,47027.61,3.9,0.884,OH,Midwest
ACB-BR018,2025-10,39981586.77,36679246.43,1.09,33,47,144998.49,22,58155.04,3.8,0.9327,OH,Midwest
ACB-BR018,2025-11,33695942.55,36679246.43,0.9187,27,38,145542.58,22,49012.28,4.3,0.8534,OH,Midwest
ACB-BR018,2025-12,31195410.49,36679246.43,0.8505,31,34,98022.69,22,45375.14,3.3,0.9841,OH,Midwest
ACB-BR018,2026-01,39430343.21,36679246.43,1.075,38,32,147658.01,22,57353.23,4.2,0.883,OH,Midwest
ACB-BR018,2026-02,33756378.23,36679246.43,0.9203,22,14,128558.06,22,49100.19,4.1,0.7293,OH,Midwest
ACB-BR018,2026-03,41798568.04,36679246.43,1.1396,30,27,135484.01,22,60797.92,4.6,0.9663,OH,Midwest
ACB-BR019,2024-04,44179486.34,42711715.84,1.0344,28,36,175562.51,35,40392.67,4.5,0.8939,VA,Northeast
ACB-BR019,2024-05,42717734.55,42711715.84,1.0001,37,29,229571.23,35,39056.21,4.3,0.9273,VA,Northeast
ACB-BR019,2024-06,44629029.95,42711715.84,1.0449,26,41,209433.11,35,40803.68,4.7,0.9048,VA,Northeast
ACB-BR019,2024-07,44226275.16,42711715.84,1.0355,27,35,182827.84,35,40435.45,4.4,0.8565,VA,Northeast
ACB-BR019,2024-08,37114591.48,42711715.84,0.869,21,39,179788.53,35,33933.34,4.5,0.844,VA,Northeast
ACB-BR019,2024-09,45255437.13,42711715.84,1.0596,21,46,241936.34,35,41376.4,4.6,0.9224,VA,Northeast
ACB-BR019,2024-10,39780733.72,42711715.84,0.9314,28,38,179518.74,35,36370.96,4.5,0.9442,VA,Northeast
ACB-BR019,2024-11,44862062.58,42711715.84,1.0503,23,48,194108.91,35,41016.74,4.5,0.8802,VA,Northeast
ACB-BR019,2024-12,43172335.82,42711715.84,1.0108,31,44,157786.09,35,39471.85,3.7,0.9435,VA,Northeast
ACB-BR019,2025-01,50998847.53,42711715.84,1.194,24,37,200858.57,35,46627.52,4.2,0.9522,VA,Northeast
ACB-BR019,2025-02,42948123.75,42711715.84,1.0055,27,34,183197.68,35,39266.86,4.9,0.9803,VA,Northeast
ACB-BR019,2025-03,43139751.32,42711715.84,1.01,32,41,194975.69,35,39442.06,4.4,0.919,VA,Northeast
ACB-BR019,2025-04,40434632.05,42711715.84,0.9467,30,36,221267.59,35,36968.81,4.4,0.9504,VA,Northeast
ACB-BR019,2025-05,46508409.09,42711715.84,1.0889,17,38,213712.87,35,42521.97,4.5,0.9254,VA,Northeast
ACB-BR019,2025-06,48784342.27,42711715.84,1.1422,33,37,211359.96,35,44602.83,3.9,0.7517,VA,Northeast
ACB-BR019,2025-07,45718889.79,42711715.84,1.0704,28,38,225772.17,35,41800.13,3.5,0.9147,VA,Northeast
ACB-BR019,2025-08,32947170.52,42711715.84,0.7714,24,41,180707.03,35,30123.13,3.8,0.9185,VA,Northeast
