customer_id,cluster,cluster_label
ACB-C000675,2,Developing / Building Credit
ACB-C000676,0,Premium / Multi-Product
ACB-C000677,3,High Risk / Low Engagement
ACB-C000678,3,High Risk / Low Engagement
ACB-C000679,0,Premium / Multi-Product
ACB-C000680,0,Premium / Multi-Product
ACB-C000681,3,High Risk / Low Engagement
ACB-C000682,0,Premium / Multi-Product
ACB-C000683,3,High Risk / Low Engagement
ACB-C000684,0,Premium / Multi-Product
ACB-C000685,0,Premium / Multi-Product
ACB-C000686,3,High Risk / Low Engagement
ACB-C000687,3,High Risk / Low Engagement
ACB-C000688,0,Premium / Multi-Product
ACB-C000689,0,Premium / Multi-Product
ACB-C000690,2,Developing / Building Credit
ACB-C000691,0,Premium / Multi-Product
ACB-C000692,0,Premium / Multi-Product
ACB-C000693,1,Stable Core Customer
ACB-C000694,0,Premium / Multi-Product
ACB-C000695,0,Premium / Multi-Product
ACB-C000696,1,Stable Core Customer
ACB-C000697,3,High Risk / Low Engagement
ACB-C000698,1,Stable Core Customer
ACB-C000699,0,Premium / Multi-Product
ACB-C000700,0,Premium / Multi-Product
ACB-C000701,3,High Risk / Low Engagement
ACB-C000702,3,High Risk / Low Engagement
ACB-C000703,3,High Risk / Low Engagement
ACB-C000704,0,Premium / Multi-Product
ACB-C000705,3,High Risk / Low Engagement
ACB-C000706,3,High Risk / Low Engagement
ACB-C000707,0,Premium / Multi-Product
ACB-C000708,0,Premium / Multi-Product
ACB-C000709,1,Stable Core Customer
ACB-C000710,0,Premium / Multi-Product
ACB-C000711,3,High Risk / Low Engagement
ACB-C000712,0,Premium / Multi-Product
ACB-C000713,1,Stable Core Customer
ACB-C000714,1,Stable Core Customer
ACB-C000715,3,High Risk / Low Engagement
ACB-C000716,1,Stable Core Customer
ACB-C000717,0,Premium / Multi-Product
ACB-C000718,0,Premium / Multi-Product
ACB-C000719,3,High Risk / Low Engagement
ACB-C000720,0,Premium / Multi-Product
ACB-C000721,1,Stable Core Customer
ACB-C000722,0,Premium / Multi-Product
ACB-C000723,0,Premium / Multi-Product
ACB-C000724,3,High Risk / Low Engagement
ACB-C000725,3,High Risk / Low Engagement
ACB-C000726,0,Premium / Multi-Product
ACB-C000727,1,Stable Core Customer
ACB-C000728,1,Stable Core Customer
ACB-C000729,0,Premium / Multi-Product
ACB-C000730,1,Stable Core Customer
ACB-C000731,0,Premium / Multi-Product
ACB-C000732,0,Premium / Multi-Product
ACB-C000733,3,High Risk / Low Engagement
ACB-C000734,0,Premium / Multi-Product
ACB-C000735,3,High Risk / Low Engagement
ACB-C000736,3,High Risk / Low Engagement
ACB-C000737,1,Stable Core Customer
ACB-C000738,0,Premium / Multi-Product
ACB-C000739,0,Premium / Multi-Product
ACB-C000740,3,High Risk / Low Engagement
ACB-C000741,1,Stable Core Customer
ACB-C000742,3,High Risk / Low Engagement
ACB-C000743,3,High Risk / Low Engagement
ACB-C000744,0,Premium / Multi-Product
ACB-C000745,0,Premium / Multi-Product
ACB-C000746,3,High Risk / Low Engagement
ACB-C000747,1,Stable Core Customer
ACB-C000748,1,Stable Core Customer
ACB-C000749,3,High Risk / Low Engagement
ACB-C000750,0,Premium / Multi-Product
ACB-C000751,0,Premium / Multi-Product
ACB-C000752,2,Developing / Building Credit
ACB-C000753,1,Stable Core Customer
ACB-C000754,1,Stable Core Customer
ACB-C000755,1,Stable Core Customer
ACB-C000756,3,High Risk / Low Engagement
ACB-C000757,3,High Risk / Low Engagement
ACB-C000758,3,High Risk / Low Engagement
ACB-C000759,0,Premium / Multi-Product
ACB-C000760,0,Premium / Multi-Product
ACB-C000761,3,High Risk / Low Engagement
ACB-C000762,0,Premium / Multi-Product
ACB-C000763,0,Premium / Multi-Product
ACB-C000764,1,Stable Core Customer
ACB-C000765,3,High Risk / Low Engagement
ACB-C000766,3,High Risk / Low Engagement
ACB-C000767,0,Premium / Multi-Product
ACB-C000768,1,Stable Core Customer
ACB-C000769,0,Premium / Multi-Product
ACB-C000770,0,Premium / Multi-Product
ACB-C000771,0,Premium / Multi-Product
ACB-C000772,3,High Risk / Low Engagement
ACB-C000773,0,Premium / Multi-Product
ACB-C000774,0,Premium / Multi-Product
ACB-C000775,2,Developing / Building Credit
ACB-C000776,0,Premium / Multi-Product
ACB-C000777,2,Developing / Building Credit
ACB-C000778,0,Premium / Multi-Product
ACB-C000779,3,High Risk / Low Engagement
ACB-C000780,2,Developing / Building Credit
ACB-C000781,0,Premium / Multi-Product
ACB-C000782,0,Premium / Multi-Product
ACB-C000783,1,Stable Core Customer
ACB-C000784,1,Stable Core Customer
ACB-C000785,1,Stable Core Customer
ACB-C000786,0,Premium / Multi-Product
ACB-C000787,0,Premium / Multi-Product
ACB-C000788,3,High Risk / Low Engagement
ACB-C000789,0,Premium / Multi-Product
ACB-C000790,2,Developing / Building Credit
ACB-C000791,0,Premium / Multi-Product
ACB-C000792,3,High Risk / Low Engagement
ACB-C000793,0,Premium / Multi-Product
ACB-C000794,0,Premium / Multi-Product
ACB-C000795,0,Premium / Multi-Product
ACB-C000796,3,High Risk / Low Engagement
ACB-C000797,1,Stable Core Customer
ACB-C000798,2,Developing / Building Credit
ACB-C000799,1,Stable Core Customer
ACB-C000800,1,Stable Core Customer
ACB-C000801,1,Stable Core Customer
ACB-C000802,1,Stable Core Customer
ACB-C000803,0,Premium / Multi-Product
ACB-C000804,0,Premium / Multi-Product
ACB-C000805,3,High Risk / Low Engagement
ACB-C000806,1,Stable Core Customer
ACB-C000807,0,Premium / Multi-Product
ACB-C000808,1,Stable Core Customer
ACB-C000809,3,High Risk / Low Engagement
ACB-C000810,3,High Risk / Low Engagement
ACB-C000811,0,Premium / Multi-Product
ACB-C000812,3,High Risk / Low Engagement
ACB-C000813,0,Premium / Multi-Product
ACB-C000814,0,Premium / Multi-Product
ACB-C000815,3,High Risk / Low Engagement
ACB-C000816,1,Stable Core Customer
ACB-C000817,0,Premium / Multi-Product
ACB-C000818,2,Developing / Building Credit
ACB-C000819,0,Premium / Multi-Product
ACB-C000820,1,Stable Core Customer
ACB-C000821,0,Premium / Multi-Product
ACB-C000822,2,Developing / Building Credit
ACB-C000823,1,Stable Core Customer
ACB-C000824,3,High Risk / Low Engagement
ACB-C000825,0,Premium / Multi-Product
ACB-C000826,0,Premium / Multi-Product
ACB-C000827,0,Premium / Multi-Product
ACB-C000828,3,High Risk / Low Engagement
ACB-C000829,0,Premium / Multi-Product
ACB-C000830,1,Stable Core Customer
ACB-C000831,3,High Risk / Low Engagement
ACB-C000832,1,Stable Core Customer
ACB-C000833,3,High Risk / Low Engagement
ACB-C000834,1,Stable Core Customer
ACB-C000835,3,High Risk / Low Engagement
ACB-C000836,1,Stable Core Customer
ACB-C000837,3,High Risk / Low Engagement
ACB-C000838,1,Stable Core Customer
ACB-C000839,2,Developing / Building Credit
ACB-C000840,0,Premium / Multi-Product
ACB-C000841,3,High Risk / Low Engagement
ACB-C000842,0,Premium / Multi-Product
ACB-C000843,1,Stable Core Customer
ACB-C000844,1,Stable Core Customer
ACB-C000845,3,High Risk / Low Engagement
ACB-C000846,0,Premium / Multi-Product
ACB-C000847,0,Premium / Multi-Product
ACB-C000848,0,Premium / Multi-Product
ACB-C000849,0,Premium / Multi-Product
ACB-C000850,0,Premium / Multi-Product
ACB-C000851,0,Premium / Multi-Product
ACB-C000852,0,Premium / Multi-Product
ACB-C000853,3,High Risk / Low Engagement
ACB-C000854,2,Developing / Building Credit
ACB-C000855,0,Premium / Multi-Product
ACB-C000856,0,Premium / Multi-Product
ACB-C000857,0,Premium / Multi-Product
ACB-C000858,1,Stable Core Customer
ACB-C000859,1,Stable Core Customer
ACB-C000860,1,Stable Core Customer
ACB-C000861,1,Stable Core Customer
ACB-C000862,2,Developing / Building Credit
ACB-C000863,0,Premium / Multi-Product
ACB-C000864,1,Stable Core Customer
ACB-C000865,0,Premium / Multi-Product
ACB-C000866,1,Stable Core Customer
ACB-C000867,3,High Risk / Low Engagement
ACB-C000868,1,Stable Core Customer
ACB-C000869,1,Stable Core Customer
ACB-C000870,0,Premium / Multi-Product
ACB-C000871,0,Premium / Multi-Product
ACB-C000872,0,Premium / Multi-Product
ACB-C000873,1,Stable Core Customer
ACB-C000874,3,High Risk / Low Engagement
ACB-C000875,1,Stable Core Customer
ACB-C000876,0,Premium / Multi-Product
ACB-C000877,3,High Risk / Low Engagement
ACB-C000878,1,Stable Core Customer
ACB-C000879,3,High Risk / Low Engagement
ACB-C000880,1,Stable Core Customer
ACB-C000881,1,Stable Core Customer
ACB-C000882,3,High Risk / Low Engagement
ACB-C000883,1,Stable Core Customer
ACB-C000884,0,Premium / Multi-Product
ACB-C000885,1,Stable Core Customer
ACB-C000886,0,Premium / Multi-Product
ACB-C000887,1,Stable Core Customer
ACB-C000888,3,High Risk / Low Engagement
ACB-C000889,1,Stable Core Customer
ACB-C000890,0,Premium / Multi-Product
ACB-C000891,1,Stable Core Customer
ACB-C000892,3,High Risk / Low Engagement
ACB-C000893,0,Premium / Multi-Product
ACB-C000894,0,Premium / Multi-Product
ACB-C000895,3,High Risk / Low Engagement
ACB-C000896,3,High Risk / Low Engagement
ACB-C000897,0,Premium / Multi-Product
ACB-C000898,0,Premium / Multi-Product
ACB-C000899,0,Premium / Multi-Product
ACB-C000900,3,High Risk / Low Engagement
ACB-C000901,3,High Risk / Low Engagement
ACB-C000902,0,Premium / Multi-Product
ACB-C000903,1,Stable Core Customer
ACB-C000904,3,High Risk / Low Engagement
ACB-C000905,3,High Risk / Low Engagement
ACB-C000906,3,High Risk / Low Engagement
ACB-C000907,0,Premium / Multi-Product
ACB-C000908,1,Stable Core Customer
ACB-C000909,0,Premium / Multi-Product
ACB-C000910,1,Stable Core Customer
ACB-C000911,1,Stable Core Customer
ACB-C000912,3,High Risk / Low Engagement
ACB-C000913,1,Stable Core Customer
ACB-C000914,1,Stable Core Customer
ACB-C000915,0,Premium / Multi-Product
ACB-C000916,1,Stable Core Customer
ACB-C000917,3,High Risk / Low Engagement
ACB-C000918,1,Stable Core Customer
ACB-C000919,0,Premium / Multi-Product
ACB-C000920,3,High Risk / Low Engagement
ACB-C000921,3,High Risk / Low Engagement
ACB-C000922,1,Stable Core Customer
ACB-C000923,0,Premium / Multi-Product
ACB-C000924,0,Premium / Multi-Product
ACB-C000925,1,Stable Core Customer
ACB-C000926,1,Stable Core Customer
ACB-C000927,3,High Risk / Low Engagement
ACB-C000928,0,Premium / Multi-Product
ACB-C000929,3,High Risk / Low Engagement
ACB-C000930,3,High Risk / Low Engagement
ACB-C000931,0,Premium / Multi-Product
ACB-C000932,0,Premium / Multi-Product
ACB-C000933,3,High Risk / Low Engagement
ACB-C000934,0,Premium / Multi-Product
ACB-C000935,1,Stable Core Customer
ACB-C000936,1,Stable Core Customer
ACB-C000937,0,Premium / Multi-Product
ACB-C000938,3,High Risk / Low Engagement
ACB-C000939,1,Stable Core Customer
ACB-C000940,1,Stable Core Customer
ACB-C000941,3,High Risk / Low Engagement
ACB-C000942,1,Stable Core Customer
ACB-C000943,3,High Risk / Low Engagement
ACB-C000944,3,High Risk / Low Engagement
ACB-C000945,1,Stable Core Customer
ACB-C000946,3,High Risk / Low Engagement
ACB-C000947,0,Premium / Multi-Product
ACB-C000948,0,Premium / Multi-Product
ACB-C000949,1,Stable Core Customer
ACB-C000950,0,Premium / Multi-Product
ACB-C000951,3,High Risk / Low Engagement
ACB-C000952,0,Premium / Multi-Product
ACB-C000953,3,High Risk / Low Engagement
ACB-C000954,0,Premium / Multi-Product
ACB-C000955,1,Stable Core Customer
ACB-C000956,0,Premium / Multi-Product
ACB-C000957,0,Premium / Multi-Product
ACB-C000958,0,Premium / Multi-Product
ACB-C000959,0,Premium / Multi-Product
ACB-C000960,3,High Risk / Low Engagement
ACB-C000961,3,High Risk / Low Engagement
ACB-C000962,1,Stable Core Customer
ACB-C000963,1,Stable Core Customer
ACB-C000964,0,Premium / Multi-Product
ACB-C000965,0,Premium / Multi-Product
ACB-C000966,3,High Risk / Low Engagement
ACB-C000967,0,Premium / Multi-Product
ACB-C000968,0,Premium / Multi-Product
ACB-C000969,1,Stable Core Customer
ACB-C000970,0,Premium / Multi-Product
ACB-C000971,1,Stable Core Customer
ACB-C000972,1,Stable Core Customer
ACB-C000973,0,Premium / Multi-Product
ACB-C000974,0,Premium / Multi-Product
ACB-C000975,0,Premium / Multi-Product
ACB-C000976,0,Premium / Multi-Product
ACB-C000977,0,Premium / Multi-Product
ACB-C000978,3,High Risk / Low Engagement
ACB-C000979,0,Premium / Multi-Product
ACB-C000980,0,Premium / Multi-Product
ACB-C000981,0,Premium / Multi-Product
ACB-C000982,3,High Risk / Low Engagement
ACB-C000983,0,Premium / Multi-Product
ACB-C000984,1,Stable Core Customer
ACB-C000985,1,Stable Core Customer
ACB-C000986,1,Stable Core Customer
ACB-C000987,0,Premium / Multi-Product
ACB-C000988,0,Premium / Multi-Product
ACB-C000989,1,Stable Core Customer
ACB-C000990,3,High Risk / Low Engagement
ACB-C000991,1,Stable Core Customer
ACB-C000992,3,High Risk / Low Engagement
ACB-C000993,3,High Risk / Low Engagement
ACB-C000994,3,High Risk / Low Engagement
ACB-C000995,3,High Risk / Low Engagement
ACB-C000996,0,Premium / Multi-Product
ACB-C000997,3,High Risk / Low Engagement
ACB-C000998,0,Premium / Multi-Product
ACB-C000999,0,Premium / Multi-Product
ACB-C001000,3,High Risk / Low Engagement
ACB-C001001,0,Premium / Multi-Product
ACB-C001002,1,Stable Core Customer
ACB-C001003,1,Stable Core Customer
ACB-C001004,0,Premium / Multi-Product
ACB-C001005,2,Developing / Building Credit
ACB-C001006,0,Premium / Multi-Product
ACB-C001007,0,Premium / Multi-Product
ACB-C001008,0,Premium / Multi-Product
ACB-C001009,3,High Risk / Low Engagement
ACB-C001010,0,Premium / Multi-Product
ACB-C001011,3,High Risk / Low Engagement
ACB-C001012,0,Premium / Multi-Product
ACB-C001013,0,Premium / Multi-Product
ACB-C001014,1,Stable Core Customer
ACB-C001015,1,Stable Core Customer
ACB-C001016,0,Premium / Multi-Product
ACB-C001017,0,Premium / Multi-Product
ACB-C001018,1,Stable Core Customer
ACB-C001019,2,Developing / Building Credit
ACB-C001020,2,Developing / Building Credit
ACB-C001021,0,Premium / Multi-Product
ACB-C001022,0,Premium / Multi-Product
ACB-C001023,0,Premium / Multi-Product
ACB-C001024,3,High Risk / Low Engagement
ACB-C001025,3,High Risk / Low Engagement
ACB-C001026,3,High Risk / Low Engagement
ACB-C001027,1,Stable Core Customer
ACB-C001028,1,Stable Core Customer
ACB-C001029,1,Stable Core Customer
ACB-C001030,3,High Risk / Low Engagement
ACB-C001031,1,Stable Core Customer
ACB-C001032,3,High Risk / Low Engagement
ACB-C001033,2,Developing / Building Credit
ACB-C001034,0,Premium / Multi-Product
ACB-C001035,0,Premium / Multi-Product
ACB-C001036,0,Premium / Multi-Product
ACB-C001037,1,Stable Core Customer
ACB-C001038,0,Premium / Multi-Product
ACB-C001039,1,Stable Core Customer
ACB-C001040,1,Stable Core Customer
ACB-C001041,3,High Risk / Low Engagement
ACB-C001042,0,Premium / Multi-Product
ACB-C001043,3,High Risk / Low Engagement
ACB-C001044,1,Stable Core Customer
ACB-C001045,1,Stable Core Customer
ACB-C001046,0,Premium / Multi-Product
ACB-C001047,0,Premium / Multi-Product
ACB-C001048,0,Premium / Multi-Product
ACB-C001049,1,Stable Core Customer
ACB-C001050,3,High Risk / Low Engagement
ACB-C001051,0,Premium / Multi-Product
ACB-C001052,0,Premium / Multi-Product
ACB-C001053,3,High Risk / Low Engagement
ACB-C001054,0,Premium / Multi-Product
ACB-C001055,1,Stable Core Customer
ACB-C001056,3,High Risk / Low Engagement
ACB-C001057,1,Stable Core Customer
ACB-C001058,2,Developing / Building Credit
ACB-C001059,0,Premium / Multi-Product
ACB-C001060,3,High Risk / Low Engagement
ACB-C001061,0,Premium / Multi-Product
ACB-C001062,3,High Risk / Low Engagement
ACB-C001063,1,Stable Core Customer
ACB-C001064,1,Stable Core Customer
ACB-C001065,3,High Risk / Low Engagement
ACB-C001066,3,High Risk / Low Engagement
ACB-C001067,0,Premium / Multi-Product
ACB-C001068,3,High Risk / Low Engagement
ACB-C001069,1,Stable Core Customer
ACB-C001070,3,High Risk / Low Engagement
ACB-C001071,0,Premium / Multi-Product
ACB-C001072,0,Premium / Multi-Product
ACB-C001073,2,Developing / Building Credit
ACB-C001074,3,High Risk / Low Engagement
ACB-C001075,0,Premium / Multi-Product
ACB-C001076,0,Premium / Multi-Product
ACB-C001077,3,High Risk / Low Engagement
ACB-C001078,3,High Risk / Low Engagement
ACB-C001079,0,Premium / Multi-Product
ACB-C001080,1,Stable Core Customer
ACB-C001081,3,High Risk / Low Engagement
ACB-C001082,3,High Risk / Low Engagement
ACB-C001083,0,Premium / Multi-Product
ACB-C001084,2,Developing / Building Credit
ACB-C001085,0,Premium / Multi-Product
ACB-C001086,0,Premium / Multi-Product
ACB-C001087,3,High Risk / Low Engagement
ACB-C001088,1,Stable Core Customer
ACB-C001089,0,Premium / Multi-Product
ACB-C001090,1,Stable Core Customer
ACB-C001091,0,Premium / Multi-Product
ACB-C001092,3,High Risk / Low Engagement
ACB-C001093,0,Premium / Multi-Product
ACB-C001094,1,Stable Core Customer
ACB-C001095,3,High Risk / Low Engagement
ACB-C001096,2,Developing / Building Credit
ACB-C001097,3,High Risk / Low Engagement
ACB-C001098,0,Premium / Multi-Product
ACB-C001099,0,Premium / Multi-Product
ACB-C001100,0,Premium / Multi-Product
ACB-C001101,0,Premium / Multi-Product
ACB-C001102,3,High Risk / Low Engagement
ACB-C001103,1,Stable Core Customer
ACB-C001104,3,High Risk / Low Engagement
ACB-C001105,3,High Risk / Low Engagement
ACB-C001106,3,High Risk / Low Engagement
ACB-C001107,3,High Risk / Low Engagement
ACB-C001108,0,Premium / Multi-Product
ACB-C001109,0,Premium / Multi-Product
ACB-C001110,3,High Risk / Low Engagement
ACB-C001111,0,Premium / Multi-Product
ACB-C001112,3,High Risk / Low Engagement
ACB-C001113,0,Premium / Multi-Product
ACB-C001114,2,Developing / Building Credit
ACB-C001115,0,Premium / Multi-Product
ACB-C001116,3,High Risk / Low Engagement
ACB-C001117,1,Stable Core Customer
ACB-C001118,3,High Risk / Low Engagement
ACB-C001119,1,Stable Core Customer
ACB-C001120,0,Premium / Multi-Product
ACB-C001121,3,High Risk / Low Engagement
ACB-C001122,1,Stable Core Customer
ACB-C001123,3,High Risk / Low Engagement
ACB-C001124,1,Stable Core Customer
ACB-C001125,1,Stable Core Customer
ACB-C001126,0,Premium / Multi-Product
ACB-C001127,1,Stable Core Customer
ACB-C001128,0,Premium / Multi-Product
ACB-C001129,1,Stable Core Customer
ACB-C001130,3,High Risk / Low Engagement
ACB-C001131,1,Stable Core Customer
ACB-C001132,3,High Risk / Low Engagement
ACB-C001133,0,Premium / Multi-Product
ACB-C001134,3,High Risk / Low Engagement
ACB-C001135,3,High Risk / Low Engagement
ACB-C001136,1,Stable Core Customer
ACB-C001137,0,Premium / Multi-Product
ACB-C001138,3,High Risk / Low Engagement
ACB-C001139,1,Stable Core Customer
ACB-C001140,1,Stable Core Customer
ACB-C001141,0,Premium / Multi-Product
ACB-C001142,0,Premium / Multi-Product
ACB-C001143,3,High Risk / Low Engagement
ACB-C001144,2,Developing / Building Credit
ACB-C001145,1,Stable Core Customer
ACB-C001146,0,Premium / Multi-Product
ACB-C001147,3,High Risk / Low Engagement
ACB-C001148,3,High Risk / Low Engagement
ACB-C001149,0,Premium / Multi-Product
ACB-C001150,1,Stable Core Customer
ACB-C001151,2,Developing / Building Credit
ACB-C001152,1,Stable Core Customer
ACB-C001153,0,Premium / Multi-Product
ACB-C001154,0,Premium / Multi-Product
ACB-C001155,1,Stable Core Customer
ACB-C001156,1,Stable Core Customer
ACB-C001157,0,Premium / Multi-Product
ACB-C001158,0,Premium / Multi-Product
ACB-C001159,0,Premium / Multi-Product
ACB-C001160,1,Stable Core Customer
ACB-C001161,0,Premium / Multi-Product
ACB-C001162,0,Premium / Multi-Product
ACB-C001163,3,High Risk / Low Engagement
ACB-C001164,0,Premium / Multi-Product
ACB-C001165,3,High Risk / Low Engagement
ACB-C001166,1,Stable Core Customer
ACB-C001167,1,Stable Core Customer
ACB-C001168,2,Developing / Building Credit
ACB-C001169,3,High Risk / Low Engagement
ACB-C001170,1,Stable Core Customer
ACB-C001171,1,Stable Core Customer
ACB-C001172,3,High Risk / Low Engagement
ACB-C001173,0,Premium / Multi-Product
ACB-C001174,0,Premium / Multi-Product
